ID,Sales_Price,Zoning,Lot_Area,Alley,Lot_Config,Overall_Qual,Foundation,Bsmt_SF,Central_Air,First_Flr_SF,Second_Flr_SF,Full_Bath,Half_Bath,Bedrooms,Kitchen,TotalRooms,Fireplaces,Garage_Cars
1426,475000,Low_Density,11778,NoAccess,Inside,Excellent,others,2271,Y,2276,0,2,0,3,1,7,2,3
1427,395039,Low_Density,11778,NoAccess,Inside,Excellent,others,1751,Y,1766,0,2,1,3,1,8,2,3
1428,228000,Low_Density,11228,NoAccess,CulDSac,Good,others,1080,Y,1080,1017,2,1,3,1,9,1,3
1429,225000,Low_Density,11454,NoAccess,Corner,Excellent,others,1401,Y,1511,0,2,0,3,1,6,1,3
1430,195000,Low_Density,11500,NoAccess,CulDSac,Good,others,1182,Y,1643,0,2,0,2,1,6,1,2
1431,200000,Low_Density,12798,NoAccess,Inside,Good,others,616,Y,616,1072,2,1,4,1,8,0,2
1432,155000,Low_Density,9750,NoAccess,Inside,Average,others,990,Y,990,0,1,0,3,1,5,0,2
1433,144000,Low_Density,9525,NoAccess,Inside,Average,others,1099,Y,1099,0,1,1,3,1,6,0,1
1434,145000,Low_Density,9245,NoAccess,Inside,Average,others,990,Y,990,0,1,0,3,1,5,0,2
1435,226001,Low_Density,8696,NoAccess,Inside,Good,others,1418,Y,1418,0,2,0,3,1,5,1,2
1436,215700,Low_Density,13142,NoAccess,Corner,Good,others,864,Y,872,899,2,1,3,1,6,0,2
1437,207500,Low_Density,8998,NoAccess,Inside,Good,others,782,Y,782,870,2,1,3,1,6,0,2
1438,193000,Low_Density,9179,NoAccess,Inside,Good,others,873,Y,882,908,2,1,3,1,7,0,2
1439,188000,Low_Density,8924,NoAccess,CulDSac,Good,others,880,Y,880,844,2,1,3,1,8,0,2
1440,191000,Low_Density,9382,NoAccess,CulDSac,Good,others,1468,Y,1479,0,2,0,3,1,6,0,2
1441,221000,Low_Density,12803,NoAccess,Inside,Good,others,1494,Y,1494,0,2,0,3,1,6,1,2
1442,231500,Low_Density,12435,NoAccess,Inside,Good,others,963,Y,963,829,2,1,3,1,7,1,2
1443,235000,Low_Density,12192,NoAccess,Inside,Good,others,928,Y,928,895,2,1,3,1,6,0,2
1444,223500,Low_Density,11250,NoAccess,Inside,Good,others,920,Y,920,866,2,1,3,1,6,1,2
1445,130250,Low_Density,9200,NoAccess,CulDSac,Average,others,938,Y,938,0,1,0,3,1,5,0,1
1446,149900,Low_Density,8385,NoAccess,Inside,Average,others,985,Y,985,0,2,0,3,1,6,0,1
1447,158000,Low_Density,12250,NoAccess,Inside,Average,others,864,Y,1174,0,1,0,3,1,5,0,2
1448,147000,Low_Density,10970,NoAccess,Inside,Good,others,940,Y,1026,0,1,0,3,1,5,0,2
1449,143195,Low_Density,9216,NoAccess,Inside,Average,others,1076,Y,1076,0,1,1,3,1,5,1,2
1450,163000,Low_Density,14330,NoAccess,CulDSac,Average,others,864,Y,1558,0,2,0,2,1,5,0,2
1451,110000,Low_Density,7990,NoAccess,Inside,Average,others,924,Y,924,0,1,0,3,1,5,0,1
1452,127000,Low_Density,7180,NoAccess,Inside,Average,others,864,Y,864,0,1,0,3,1,5,0,1
1453,124900,Low_Density,7200,NoAccess,Inside,Average,others,780,Y,780,0,1,0,2,1,4,0,1
1454,230000,Low_Density,9742,NoAccess,Inside,Excellent,others,1777,Y,1795,0,2,0,3,1,7,1,2
1455,237000,Low_Density,9473,NoAccess,Inside,Excellent,others,1128,Y,1128,903,2,1,3,1,7,1,2
1456,235000,Low_Density,10316,NoAccess,Inside,Good,others,992,Y,992,873,2,1,3,1,7,1,3
1457,230500,Low_Density,10400,NoAccess,Inside,Good,others,1257,Y,1290,871,2,1,3,1,8,1,2
1458,230000,Low_Density,9066,NoAccess,Inside,Excellent,others,1004,Y,1004,848,2,1,3,1,7,2,3
1459,222500,Low_Density,11404,NoAccess,Inside,Good,others,1153,Y,1153,878,2,1,3,1,8,1,2
1460,287000,Low_Density,9240,NoAccess,Inside,Excellent,others,1055,Y,1055,1208,2,1,3,1,7,1,2
1461,274000,Low_Density,9720,NoAccess,CulDSac,Excellent,others,1357,Y,1366,581,2,1,3,1,7,1,3
1462,300000,Low_Density,14860,NoAccess,CulDSac,Excellent,others,1778,Y,1786,0,2,0,3,1,6,1,3
1463,255900,Low_Density,11250,NoAccess,Corner,Excellent,others,1128,Y,1149,1141,2,1,4,1,9,1,2
1464,224900,Low_Density,8158,NoAccess,Inside,Good,others,884,Y,884,884,2,1,3,1,8,0,2
1465,240000,Low_Density,10905,NoAccess,CulDSac,Good,others,1129,Y,1129,1198,2,1,4,1,9,1,2
1466,183000,Low_Density,7226,NoAccess,CulDSac,Good,others,798,Y,798,842,2,1,3,1,6,0,2
1467,207000,Low_Density,11690,NoAccess,Inside,Excellent,others,850,Y,886,878,2,1,3,1,7,1,2
1468,210000,Low_Density,8750,NoAccess,Inside,Good,others,915,Y,933,975,2,1,4,1,8,1,2
1469,136500,Medium_Density,4435,NoAccess,Inside,Good,others,848,Y,848,0,1,0,1,1,3,0,2
1470,145000,Medium_Density,4426,NoAccess,Inside,Good,others,848,Y,848,0,1,0,1,1,3,0,2
1471,208900,Low_Density,13125,NoAccess,Inside,Good,others,1478,Y,1493,0,2,0,3,1,7,1,2
1472,185000,Medium_Density,10126,NoAccess,Corner,Good,others,1838,Y,1838,0,2,0,2,2,8,0,3
1473,214000,Low_Density,9135,NoAccess,Inside,Good,others,1536,Y,1536,0,2,0,3,1,7,0,2
1474,208500,Low_Density,8450,NoAccess,Inside,Good,others,856,Y,856,854,2,1,3,1,8,0,2
1475,186500,Low_Density,9750,NoAccess,Inside,Good,others,1445,Y,1445,0,2,0,3,1,6,0,2
1476,210000,Low_Density,8450,NoAccess,Inside,Good,others,1436,Y,1436,0,2,0,3,1,8,0,2
1477,185900,Low_Density,8320,NoAccess,Inside,Good,others,770,Y,770,812,2,1,3,1,6,0,2
1478,179900,Low_Density,11049,NoAccess,Corner,Excellent,others,1234,Y,1234,0,2,0,3,1,7,0,2
1479,218836,Low_Density,11058,NoAccess,Corner,Good,others,1564,Y,1564,0,2,0,3,1,6,0,3
1480,193000,Low_Density,9627,NoAccess,Inside,Good,others,1351,Y,1361,0,2,0,3,1,6,0,2
1481,189000,Low_Density,8199,NoAccess,Inside,Good,others,728,Y,728,728,2,1,3,1,7,1,2
1482,149300,Medium_Density,4426,NoAccess,Inside,Good,others,848,Y,848,0,1,0,1,1,3,1,2
1483,141000,Medium_Density,4426,NoAccess,Inside,Good,others,848,Y,848,0,1,0,1,1,3,1,2
1484,149000,Medium_Density,4438,NoAccess,Inside,Good,others,848,Y,848,0,1,0,1,1,3,1,2
1485,144500,Medium_Density,4438,NoAccess,Inside,Good,others,848,Y,848,0,1,0,1,1,4,1,2
1486,85000,Low_Density,8777,NoAccess,Inside,Average,others,796,Y,796,0,1,0,2,1,4,0,0
1487,145900,Low_Density,8777,NoAccess,Inside,Average,others,1272,Y,1272,928,2,2,4,2,9,0,0
1488,123000,Low_Density,9825,NoAccess,Inside,Average,others,1092,Y,1092,0,1,0,3,1,6,0,1
1489,147500,Low_Density,9937,NoAccess,Inside,Average,others,1256,Y,1256,0,1,1,3,1,6,0,1
1490,165000,Low_Density,12102,NoAccess,Inside,Average,others,456,Y,1033,0,1,0,3,1,6,0,2
1491,135000,Low_Density,6500,NoAccess,Inside,Good,others,1127,Y,1127,0,1,1,3,1,6,1,2
1492,108000,Low_Density,13907,NoAccess,Inside,Average,others,996,Y,996,0,1,0,3,1,6,1,0
1493,137500,Low_Density,10012,NoAccess,Inside,Poor,others,1138,Y,1181,0,2,0,3,1,6,0,2
1494,165400,Low_Density,6931,NoAccess,Inside,Good,others,746,Y,760,896,2,1,3,1,7,1,2
1495,147000,Low_Density,9638,NoAccess,CulDSac,Good,others,1029,Y,1117,0,1,0,3,1,6,1,2
1496,160500,Low_Density,7200,NoAccess,Inside,Good,others,684,Y,684,714,1,1,3,1,6,1,2
1497,176000,Low_Density,7024,NoAccess,Inside,Poor,others,1132,Y,1132,0,1,1,2,1,5,0,2
1498,284700,Low_Density,47007,NoAccess,Inside,Average,Slab,0,Y,3820,0,3,1,5,1,11,2,2
1499,160000,Low_Density,63887,NoAccess,Corner,Excellent,others,6110,Y,4692,950,2,1,3,1,12,3,2
1500,148000,Medium_Density,3675,NoAccess,Inside,Good,others,547,Y,1072,0,1,0,2,1,5,0,2
1501,82000,Low_Density,6040,NoAccess,Inside,Poor,others,0,N,1152,0,2,0,2,2,6,0,0
1502,82000,Low_Density,6012,NoAccess,Corner,Poor,others,0,N,1152,0,2,0,2,2,6,0,0
1503,118000,Low_Density,12108,NoAccess,Inside,Poor,others,1440,N,1440,0,2,0,4,2,8,0,0
1504,82500,Low_Density,6845,NoAccess,Inside,Poor,Slab,0,N,1152,0,2,0,2,2,6,0,0
1505,91900,Low_Density,6931,NoAccess,Inside,Poor,others,784,N,784,0,1,0,2,1,4,0,0
1506,120000,Low_Density,12180,NoAccess,Inside,Average,others,585,Y,585,468,1,1,2,1,5,0,0
1507,96000,Low_Density,8050,NoAccess,Inside,Average,Slab,0,Y,929,208,1,1,4,1,8,0,0
1508,99000,Low_Density,9520,NoAccess,Inside,Poor,others,911,Y,930,0,1,0,2,1,5,0,1
1509,130500,Low_Density,11767,NoAccess,Inside,Average,others,768,Y,768,432,1,0,3,1,6,0,1
1510,135000,Low_Density,8172,NoAccess,Inside,Poor,others,941,Y,997,473,2,0,4,1,7,0,1
1511,135500,Low_Density,16466,NoAccess,Inside,Average,others,816,Y,872,521,1,1,3,1,8,0,1
1512,100000,Low_Density,7692,NoAccess,Inside,Poor,others,416,Y,1204,0,1,0,3,1,6,0,1
1513,108000,Low_Density,5142,NoAccess,Inside,Poor,others,949,Y,949,343,1,1,3,1,6,0,1
1514,98000,Low_Density,5604,NoAccess,Inside,Average,others,864,N,864,0,1,0,2,1,5,0,0
1515,67000,Low_Density,8248,Gravel,Inside,Average,others,864,N,864,0,1,0,2,1,5,0,0
1516,135900,Low_Density,5687,Gravel,Inside,Average,others,780,N,936,780,2,0,6,1,9,0,0
1517,140000,High_Density,12155,NoAccess,Inside,Good,others,672,N,810,672,2,0,4,1,7,0,1
1518,179500,Low_Density,8400,NoAccess,Inside,Average,others,720,Y,1052,720,2,1,4,1,8,1,1
1519,136500,Low_Density,8400,NoAccess,Inside,Good,others,1181,Y,1390,304,2,0,4,1,7,1,2
1520,168000,Low_Density,7290,NoAccess,Corner,Good,others,1228,Y,1424,0,2,0,2,1,7,1,1
1521,130000,High_Density,8525,NoAccess,Inside,Average,others,940,N,1024,940,1,1,4,1,7,0,0
1522,189000,Low_Density,9842,NoAccess,Inside,Average,others,612,Y,990,1611,3,1,4,1,8,0,2
1523,161900,Low_Density,7804,NoAccess,Inside,Good,others,960,Y,960,960,2,2,4,2,10,2,2
1524,145000,Low_Density,8969,NoAccess,Inside,Good,others,644,Y,672,644,1,0,2,1,6,1,1
1525,191000,Low_Density,11526,NoAccess,Inside,Good,others,588,Y,1423,748,2,0,3,1,11,1,2
1526,177000,Low_Density,15576,NoAccess,Inside,Good,others,840,Y,840,840,2,0,4,1,8,0,1
1527,147500,Low_Density,15564,NoAccess,Inside,Good,others,676,Y,676,588,1,0,3,1,6,0,2
1528,91000,Low_Density,6292,NoAccess,Inside,Good,others,768,N,790,0,1,0,2,1,4,0,1
1529,231000,Low_Density,7609,NoAccess,Corner,Excellent,others,798,Y,798,714,2,0,3,1,7,1,1
1530,115000,Low_Density,10480,NoAccess,Inside,Good,others,1064,Y,1166,0,1,0,3,1,6,0,1
1531,138000,Low_Density,9650,NoAccess,Corner,Good,others,784,Y,819,784,1,0,4,1,7,1,2
1532,149000,Low_Density,7200,NoAccess,Inside,Good,others,776,Y,851,651,1,1,3,1,6,1,1
1533,188700,Low_Density,11988,NoAccess,Inside,Good,others,715,Y,849,811,1,1,3,1,6,1,1
1534,198000,Low_Density,11700,Gravel,Inside,Average,others,942,Y,1265,673,2,0,4,1,7,1,1
1535,110000,Low_Density,9260,Gravel,Inside,Average,others,884,Y,932,442,1,0,3,1,6,0,1
1536,104000,Low_Density,7801,NoAccess,Corner,Good,others,1091,N,1091,0,1,0,2,1,5,1,1
1537,257076,Low_Density,9670,NoAccess,Inside,Excellent,others,608,Y,983,890,1,1,4,1,9,2,2
1538,381000,Low_Density,14100,NoAccess,Inside,Excellent,others,728,Y,1968,1479,3,1,4,1,11,2,3
1539,311500,Low_Density,15660,NoAccess,Corner,Good,others,798,Y,1137,817,1,1,3,1,8,2,2
1540,263400,Low_Density,12392,NoAccess,Inside,Good,others,832,Y,1218,943,2,1,3,1,8,2,2
1541,236500,Low_Density,26073,NoAccess,CulDSac,Average,others,1898,Y,1898,0,2,1,3,1,7,2,2
1542,224000,Low_Density,14778,NoAccess,CulDSac,Good,others,1296,Y,1640,0,1,0,3,1,7,1,2
1543,116500,Medium_Density,1879,NoAccess,CulDSac,Good,others,516,Y,516,516,1,0,2,1,5,1,2
1544,151000,Medium_Density,1950,NoAccess,Inside,Good,others,716,Y,716,840,2,1,3,1,6,1,2
1545,126000,Medium_Density,7000,NoAccess,Inside,Good,others,894,Y,919,0,1,0,2,1,5,0,1
1546,120000,Medium_Density,6000,NoAccess,Inside,Good,others,720,Y,760,330,1,0,3,1,5,0,1
1547,55000,Medium_Density,3636,NoAccess,Inside,Poor,others,796,N,796,0,1,0,2,1,5,0,0
1548,120500,Medium_Density,5890,NoAccess,Corner,Good,others,816,Y,816,0,1,0,2,1,5,0,1
1549,120500,Medium_Density,6900,NoAccess,Inside,Average,others,740,Y,778,0,1,0,2,1,4,1,1
1550,119000,Medium_Density,8155,NoAccess,Inside,Average,others,780,Y,780,420,1,0,4,1,7,0,0
1551,126000,Medium_Density,6000,NoAccess,Inside,Average,others,624,Y,1092,564,1,1,3,1,7,1,1
1552,99500,Medium_Density,7392,NoAccess,Inside,Average,others,520,Y,912,0,1,0,2,1,5,0,1
1553,165500,Medium_Density,9000,NoAccess,Inside,Average,others,1151,Y,1151,804,2,0,4,1,7,0,1
1560,392500,Medium_Density,5587,NoAccess,Inside,Excellent,others,1600,Y,1652,0,2,0,2,1,5,1,2
1561,294464,Medium_Density,3843,NoAccess,Inside,Excellent,others,1596,Y,1648,0,2,0,2,1,5,1,2
1562,250000,Medium_Density,3811,NoAccess,Inside,Good,others,1594,Y,1646,0,2,0,2,1,5,1,2
1563,275000,Medium_Density,3842,NoAccess,Inside,Excellent,others,1594,Y,1646,0,2,0,2,1,5,1,2
1564,300000,Low_Density,23730,NoAccess,Inside,Good,others,1840,Y,2032,0,3,0,3,1,7,0,3
1565,271000,Low_Density,13265,NoAccess,CulDSac,Excellent,others,1568,Y,1689,0,2,0,3,1,7,2,3
1566,213000,Low_Density,11050,NoAccess,Inside,Good,others,910,Y,910,910,2,1,3,1,8,1,3
1567,171000,Low_Density,9880,NoAccess,Inside,Good,others,1096,Y,1118,0,1,0,3,1,6,1,1
1568,171500,Low_Density,10125,NoAccess,Inside,Good,others,1196,Y,1279,0,2,0,3,1,6,2,2
1569,100000,Low_Density,10260,NoAccess,Inside,Average,others,0,Y,936,936,2,2,4,2,8,0,2
1570,228500,Low_Density,9990,NoAccess,Inside,Poor,others,1680,Y,1689,0,2,0,3,1,6,1,2
1571,228950,Low_Density,164660,NoAccess,Corner,Average,others,1499,Y,1619,167,2,0,3,1,7,2,2
1572,241500,Low_Density,4084,NoAccess,Inside,Good,others,1277,Y,1501,0,2,0,2,1,6,1,2
1573,287000,Low_Density,15498,NoAccess,Corner,Excellent,others,1565,Y,2898,0,2,0,2,1,10,1,2
1574,294000,Low_Density,11563,NoAccess,Inside,Excellent,others,1518,Y,1537,0,2,0,3,1,8,0,3
1575,293077,Low_Density,9520,NoAccess,Inside,Excellent,others,1638,Y,1646,0,2,0,3,1,7,1,3
1576,264966,Low_Density,12852,NoAccess,Corner,Excellent,others,920,Y,920,860,2,1,3,1,6,1,2
1577,172500,Low_Density,9802,NoAccess,Inside,Average,others,352,Y,712,730,2,1,3,1,6,0,2
1578,167500,Low_Density,9735,NoAccess,Inside,Average,others,384,Y,754,640,2,1,3,1,7,0,2
1579,218689,Low_Density,12018,NoAccess,Corner,Good,others,796,Y,796,816,2,1,3,1,6,0,3
1580,150000,Low_Density,12890,NoAccess,Inside,Good,others,1495,Y,1495,0,2,0,3,1,8,1,2
1581,184000,Low_Density,12416,NoAccess,Inside,Good,others,1606,Y,1651,0,2,0,3,1,7,1,2
1582,180000,Low_Density,18265,NoAccess,Corner,Good,others,1256,Y,1256,0,2,0,3,1,6,1,2
1583,175000,Low_Density,10200,NoAccess,Inside,Good,others,1461,Y,1509,0,2,0,3,1,5,1,2
1584,232500,Low_Density,11202,NoAccess,Inside,Excellent,others,1432,Y,1440,0,2,0,3,1,7,1,2
1585,195000,Low_Density,7915,NoAccess,Inside,Good,others,1666,Y,1675,0,2,0,3,1,6,0,2
1586,305000,Low_Density,12244,NoAccess,Inside,Excellent,others,1482,Y,1482,780,2,1,4,1,10,2,3
1587,298751,Low_Density,11449,NoAccess,Inside,Excellent,others,1884,Y,1728,0,2,0,3,1,7,1,2
1588,370000,Low_Density,11447,NoAccess,Inside,Excellent,others,1964,Y,1964,0,2,1,3,1,7,1,3
1589,209200,Medium_Density,8940,NoAccess,Corner,Good,others,1344,Y,1344,0,2,0,2,2,8,0,4
1590,206300,Medium_Density,7060,NoAccess,Inside,Good,others,1344,Y,1344,0,2,0,2,2,8,0,4
1591,146000,Low_Density,9278,NoAccess,Front,Average,others,1092,Y,1092,0,1,0,2,1,5,0,0
1592,160500,Medium_Density,4500,NoAccess,Front,Good,others,1189,Y,1189,0,2,0,2,1,4,0,2
1593,173000,Low_Density,14137,NoAccess,Corner,Poor,others,1200,Y,1200,0,1,0,3,1,6,0,3
1594,124000,Medium_Density,4224,NoAccess,Inside,Average,others,1040,Y,1040,0,1,0,3,1,6,0,2
1595,115000,Medium_Density,2665,NoAccess,Inside,Average,others,264,Y,616,688,1,1,3,1,4,1,1
1596,129500,Medium_Density,2665,NoAccess,Inside,Average,others,550,Y,925,550,2,0,4,1,6,1,1
1597,105000,Medium_Density,1974,NoAccess,Inside,Poor,others,526,Y,526,462,1,0,2,1,5,0,1
1598,94900,Medium_Density,1596,NoAccess,Inside,Poor,others,462,Y,526,462,1,0,1,1,4,1,1
1599,152500,Low_Density,17979,NoAccess,Corner,Average,others,1113,Y,1160,0,1,0,3,1,6,0,1
1600,98000,Medium_Density,1477,NoAccess,Inside,Good,others,546,Y,546,546,2,1,3,1,6,0,0
1601,81000,Medium_Density,1890,NoAccess,Inside,Poor,others,630,Y,630,0,1,0,1,1,3,0,0
1602,113000,Low_Density,21750,NoAccess,Inside,Average,others,988,Y,988,0,1,0,2,1,4,0,2
1603,128500,Low_Density,6490,NoAccess,Inside,Average,others,816,Y,816,0,1,0,2,1,4,0,1
1604,119500,Low_Density,6951,NoAccess,CulDSac,Average,others,876,Y,923,0,1,0,3,1,5,0,1
1605,130500,Low_Density,6600,NoAccess,Inside,Average,others,816,Y,816,0,1,0,3,1,5,1,1
1606,138000,Low_Density,6600,NoAccess,Inside,Average,others,816,Y,816,0,1,0,2,1,4,0,2
1607,134500,Low_Density,6600,NoAccess,Inside,Average,others,845,Y,845,0,1,0,3,1,6,0,1
1608,160000,Low_Density,12508,NoAccess,Inside,Good,others,983,Y,983,767,2,0,4,1,7,0,1
1609,137500,Low_Density,12395,NoAccess,Corner,Average,others,864,Y,889,0,1,0,3,1,6,0,2
1610,172000,Low_Density,11075,NoAccess,Inside,Average,others,784,Y,1168,800,2,1,4,1,7,1,2
1612,167300,Low_Density,10667,NoAccess,Inside,Good,others,1587,Y,1587,0,2,0,3,1,7,1,2
1613,167000,Low_Density,10628,NoAccess,Inside,Good,others,1277,Y,1277,0,1,0,2,1,5,1,2
1614,244000,Low_Density,13651,NoAccess,Inside,Good,others,2223,Y,2223,0,2,0,3,1,8,2,2
1615,268000,Low_Density,15865,NoAccess,Inside,Excellent,others,2217,Y,2217,0,2,0,4,1,8,1,2
1616,225000,Low_Density,12394,NoAccess,Corner,Good,others,847,Y,847,886,2,1,3,1,7,1,2
1617,168000,Low_Density,10364,NoAccess,Inside,Good,others,806,Y,806,766,2,1,3,1,7,1,2
1618,177000,Low_Density,13869,NoAccess,Corner,Good,others,794,Y,794,676,2,0,3,1,6,0,2
1619,169000,Low_Density,8773,NoAccess,Inside,Good,others,916,Y,916,684,2,1,3,1,7,1,2
1620,161500,Low_Density,8872,NoAccess,Inside,Good,others,384,Y,754,630,2,1,3,1,7,1,2
1621,251000,Low_Density,5330,NoAccess,Inside,Excellent,others,1494,Y,1652,0,2,0,2,1,6,0,2
1622,160000,Low_Density,10147,NoAccess,CulDSac,Good,others,392,Y,924,770,2,1,3,1,7,1,2
1623,180000,Low_Density,8637,NoAccess,Inside,Good,others,923,Y,947,767,2,1,3,1,7,1,2
1624,178750,Low_Density,7875,NoAccess,Inside,Good,others,691,Y,691,862,2,1,3,1,6,0,2
1625,176000,Low_Density,7875,NoAccess,Inside,Good,others,1237,Y,1253,0,2,0,3,1,6,1,2
1626,204000,Low_Density,7500,NoAccess,Inside,Good,others,938,Y,957,1342,3,1,5,1,7,1,2
1627,160000,Low_Density,9556,NoAccess,Corner,Good,others,1168,Y,1187,0,2,0,3,1,6,0,2
1628,160000,Low_Density,10784,NoAccess,Front,Good,others,384,Y,802,670,2,1,3,1,7,1,2
1629,163900,Low_Density,9125,NoAccess,Inside,Good,others,384,Y,812,670,2,1,3,1,7,1,2
1630,168000,Low_Density,7655,NoAccess,CulDSac,Good,others,903,Y,910,732,2,1,3,1,7,1,2
1631,154204,Low_Density,18160,NoAccess,Inside,Good,others,1302,Y,1128,0,1,0,3,1,6,1,2
1632,170000,Low_Density,3696,NoAccess,Inside,Excellent,others,1074,Y,1088,0,1,1,2,1,5,0,2
1633,207500,Low_Density,5062,NoAccess,CulDSac,Good,others,1190,Y,1190,900,2,0,3,1,6,1,2
1634,182000,Low_Density,4740,NoAccess,Inside,Excellent,others,1166,Y,1179,0,2,0,2,1,5,0,2
1635,212000,Low_Density,5118,NoAccess,Inside,Excellent,others,1312,Y,1321,0,1,0,1,1,4,1,2
1636,377426,Low_Density,14157,NoAccess,Corner,Excellent,others,1922,Y,1922,0,2,0,3,1,8,1,3
1637,349265,Low_Density,12328,NoAccess,Inside,Excellent,others,1149,Y,1164,1377,3,1,4,1,10,1,3
1638,591587,Low_Density,51974,NoAccess,CulDSac,Excellent,others,2660,Y,2338,0,2,1,4,1,8,2,3
1639,155000,Low_Density,41600,NoAccess,Front,Average,others,1100,Y,1424,0,1,1,3,1,7,0,3
1640,319900,Low_Density,8035,NoAccess,Inside,Excellent,others,1612,Y,1612,0,2,0,2,1,6,1,2
1641,392000,Low_Density,8089,NoAccess,Inside,Excellent,others,1419,Y,1419,0,2,0,2,1,7,1,2
1642,441929,Low_Density,14082,NoAccess,Inside,Excellent,others,2220,Y,2234,0,1,1,1,1,7,1,2
1643,455000,Low_Density,13870,NoAccess,Inside,Excellent,others,1742,Y,2042,0,2,0,3,1,8,1,3
1644,182900,Low_Density,12546,NoAccess,Corner,Good,others,1440,Y,1440,0,2,0,3,1,7,1,2
1645,174000,Low_Density,10960,NoAccess,Inside,Good,others,1284,Y,1284,0,2,0,3,1,5,0,2
1646,178000,Low_Density,12090,NoAccess,Inside,Good,others,585,Y,1140,728,3,1,3,1,7,1,2
1647,176000,Low_Density,12090,NoAccess,Inside,Good,others,725,Y,725,754,2,1,3,1,6,1,2
1648,213000,Low_Density,12299,NoAccess,Inside,Good,others,1529,Y,1664,0,2,0,3,1,7,1,2
1649,192000,Low_Density,11339,NoAccess,Inside,Good,others,780,Y,1085,845,2,1,4,1,9,1,2
1650,190000,Low_Density,11952,NoAccess,Inside,Good,others,808,Y,1161,808,2,1,3,1,8,1,2
1651,195000,Low_Density,12046,NoAccess,Inside,Good,others,848,Y,1118,912,2,1,4,1,8,1,2
1652,148000,Low_Density,10395,NoAccess,Front,Good,others,1032,Y,1032,0,2,0,3,1,6,1,2
1653,151500,Low_Density,11850,NoAccess,Front,Good,others,1153,Y,1177,0,2,0,3,1,6,0,2
1654,197000,Low_Density,11584,NoAccess,Inside,Good,others,539,Y,1040,685,2,1,3,1,6,1,2
1655,192350,Low_Density,10400,NoAccess,Inside,Good,others,1259,Y,1353,0,2,0,2,1,5,1,2
1656,152000,Low_Density,10793,NoAccess,Inside,Average,others,780,Y,780,840,2,1,4,1,7,0,2
1657,170000,Low_Density,13001,NoAccess,Inside,Good,others,1625,Y,1220,0,2,0,2,1,6,1,2
1658,175000,Low_Density,12243,NoAccess,Inside,Average,others,1484,Y,1484,0,2,0,3,1,7,1,2
1659,175000,Low_Density,11700,NoAccess,Inside,Good,others,702,Y,1041,702,1,2,3,1,7,1,2
1660,197900,Low_Density,12384,NoAccess,CulDSac,Good,others,793,Y,1142,793,2,1,3,1,7,1,2
1661,174000,Low_Density,8991,NoAccess,CulDSac,Good,others,1228,Y,1324,0,2,0,3,1,5,1,2
1662,178900,Low_Density,8000,NoAccess,Inside,Good,others,1084,Y,1084,793,2,1,4,1,8,1,2
1663,139000,Low_Density,10500,NoAccess,Front,Average,others,372,Y,576,533,1,0,3,1,5,0,1
1664,143250,Low_Density,10530,NoAccess,Corner,Good,others,981,Y,981,0,1,1,3,1,5,0,2
1665,184000,Low_Density,7472,NoAccess,CulDSac,Good,others,725,Y,725,754,1,1,4,1,7,0,2
1666,155000,Low_Density,9457,NoAccess,Inside,Average,others,925,Y,1422,0,1,0,3,1,7,0,2
1667,133000,Low_Density,7920,NoAccess,Inside,Average,others,914,Y,914,0,1,0,3,1,5,0,1
1668,119500,Low_Density,9758,NoAccess,Inside,Average,others,950,Y,950,0,1,0,3,1,5,0,1
1669,123000,Low_Density,8294,NoAccess,Inside,Poor,others,858,Y,872,0,1,0,3,1,5,0,4
1670,110000,Low_Density,7340,NoAccess,Inside,Poor,others,858,Y,858,0,1,0,2,1,4,0,1
1671,128000,Low_Density,17199,NoAccess,Front,Poor,others,914,Y,914,0,1,0,2,1,4,0,1
1672,120500,Low_Density,9000,NoAccess,Front,Poor,others,864,Y,864,0,1,0,3,1,5,0,2
1673,133000,High_Density,4058,NoAccess,Inside,Good,others,723,Y,767,0,1,0,1,1,4,0,1
1674,155000,High_Density,4113,NoAccess,Inside,Good,others,1337,Y,1337,0,2,0,2,1,5,1,2
1675,177000,High_Density,10943,NoAccess,Front,Good,others,1405,Y,1337,0,2,0,2,1,5,1,2
1676,113500,Medium_Density,2205,NoAccess,Inside,Good,others,525,Y,525,567,1,1,3,1,6,0,1
1677,113000,Medium_Density,1890,NoAccess,Inside,Good,others,672,Y,672,546,1,1,3,1,7,0,1
1678,113700,Medium_Density,2058,NoAccess,Inside,Good,others,672,Y,672,546,1,1,4,1,7,0,1
1679,106000,Medium_Density,2016,NoAccess,Inside,Average,others,630,Y,630,672,2,1,3,1,6,0,2
1680,122500,Medium_Density,1920,NoAccess,Inside,Average,others,765,Y,765,600,1,1,2,1,6,0,2
1681,128000,Low_Density,4928,NoAccess,Inside,Good,others,1078,Y,958,0,2,0,2,1,5,1,2
1682,155000,Low_Density,2308,NoAccess,Corner,Good,others,804,Y,804,744,2,1,3,1,7,1,2
1683,142500,Low_Density,2304,NoAccess,Inside,Good,others,1061,Y,1055,0,2,0,2,1,4,0,1
1684,129250,Low_Density,7150,NoAccess,Inside,Average,others,988,Y,988,0,1,0,3,1,5,0,1
1685,356000,Low_Density,12469,NoAccess,Front,Excellent,others,1790,Y,1816,0,2,0,3,1,7,1,3
